FB,AMAT,0.0483326299163
FB,CSCO,0.0356039282745
FB,TXN,0.0108361533192
FB,TSS,0.0313898994727
FB,ADI,0.0113424669633
FB,MCHP,0.0193503506741
FB,NVDA,0.0747342803012
FB,MU,0.0386658174643
FB,FISV,0.0196904962249
FB,ADSK,0.0256985751909
FB,SWKS,0.064470662778
FB,JNPR,0.0803695133591
FB,ACN,0.052907387962
FB,STX,0.00286030355788
FB,VRSN,0.0628869982399
FB,RHT,0.0101787682151
FB,TEL,0.0112928602041
FB,SYMC,0.0415766027635
FB,EA,0.0103608551094
FB,WDC,0.0220784765474
FB,FFIV,0.0415275392511
FB,AVGO,0.0437701927374
FB,LLTC,0.00178903318429
FB,INTC,0.0858113084829
FB,GOOGL,0.0837789568609
FB,EBAY,0.0291541237377
FB,CTSH,0.0157494098558
FB,KLAC,0.0110551358266
FB,IBM,0.0147485871308
FB,WU,0.0101300444785
FB,XRX,0.0114915772699
FB,LRCX,0.0314825845188
FB,MA,0.00776561774716
FB,XLNX,0.0476803809052
FB,GPN,0.0618232197351
FB,ORCL,0.0324460530093
FB,HRS,0.0476217324478
FB,NFLX,0.00628338502936
FB,CTXS,0.0597144010292
FB,YHOO,0.0200666240358
INTU,AMAT,0.0572104580684
INTU,YHOO,0.0156699752513
FSLR,FIS,0.00808016385133
FSLR,EA,0.0763005668732
FSLR,FFIV,0.0615676844318
AMAT,CSCO,0.0430760313924
AMAT,TSS,0.0676849594938
AMAT,CRM,0.0917792104258
AMAT,FISV,0.0703547445266
AMAT,FIS,0.0932113339807
AMAT,EA,0.0153265856808
AMAT,CA,0.0140249194752
AMAT,AVGO,0.0592809768688
AMAT,WU,0.0552057979883
AMAT,HRS,0.0872012646919
AMAT,CTXS,0.093562053951
AMAT,YHOO,0.0778824335117
CSCO,ADI,0.0250156351899
CSCO,IBM,0.0579351351021
CSCO,WU,0.0136502612604
CSCO,ORCL,0.00417049133352
CSCO,YHOO,0.0572267890456
TXN,TSS,0.0597982079709
TXN,CRM,0.0131286296614
TXN,MCHP,0.009828100436
TXN,V,0.00143606488155
TXN,FISV,0.0541433106681
TXN,RHT,0.0759356542923
TXN,ADP,0.0803940157465
TXN,LLTC,0.000445159890758
TXN,PAYX,0.00799232135491
TXN,ADBE,0.0124673827361
TXN,CTXS,0.0347046852313
TSS,CRM,0.00847676959892
ADS,RHT,0.0122729130555
ADS,TEL,0.0208548139299
ADS,EBAY,0.0914778496296
AAPL,ADI,0.000441845305924
AAPL,SWKS,0.0651572426256
AAPL,TEL,0.0160288846992
AAPL,EBAY,0.0372229719353
AAPL,CTSH,0.0664994470347
AAPL,XRX,0.0691012884441
AAPL,NFLX,0.0671582717214
CRM,EA,0.0968793982057
CRM,CTXS,0.0975786372332
ADI,MCHP,0.0526140208848
ADI,AKAM,0.0499132500076
ADI,QCOM,0.0414254272069
ADI,MU,0.0619986430694
ADI,V,0.0417828573427
ADI,FISV,0.097057001252
ADI,ADSK,0.0347151714677
ADI,JNPR,0.0577099759156
ADI,ACN,0.0493612775857
ADI,NTAP,0.00928510091834
ADI,FIS,0.0578920719126
ADI,RHT,0.0378371656779
ADI,EA,0.033828626849
ADI,WDC,0.0848775721901
ADI,FFIV,0.0831624272149
ADI,CA,0.0887763821286
ADI,ADP,0.0316300634121
ADI,EBAY,0.0820225305547
ADI,MSI,0.0843674058262
ADI,CTSH,0.0664056301958
ADI,IBM,0.0560435617349
ADI,WU,0.0163918226217
ADI,PAYX,0.0581887445437
ADI,LRCX,0.0889024570985
ADI,MA,0.00506350283053
ADI,GPN,0.0498092711542
ADI,TDC,0.0563471863316
ADI,HPQ,0.0680549648256
ADI,ORCL,0.012972121201
ADI,NFLX,0.0946765456762
ADI,ADBE,0.0865389664114
ADI,CTXS,0.0129159641601
ADI,YHOO,0.033540779914
MCHP,NVDA,0.0598618644161
MCHP,V,0.016403931039
MCHP,FISV,0.050845139487
MCHP,ACN,0.0149299352136
MCHP,FIS,0.0866349564418
MCHP,TEL,0.089601475781
MCHP,EA,0.0320474735571
MCHP,ADP,0.0334654074069
MCHP,LLTC,0.0631043765186
MCHP,PAYX,0.0764105347694
MCHP,MA,0.0165371642527
MCHP,ADBE,0.0332508642892
MCHP,CTXS,0.000394156661394
AKAM,GOOG,0.0129788578699
AKAM,MSFT,0.0304452309799
AKAM,GOOGL,0.00915495284069
AKAM,XLNX,0.0728030027153
AKAM,GPN,0.0969389653126
AKAM,HPQ,0.0432439499042
QCOM,SWKS,0.0910784123754
QCOM,FFIV,0.0455720478351
QCOM,IBM,0.0134706668465
QCOM,XLNX,0.0957979542285
QCOM,HPQ,0.0288777775391
